index,acc1,acc5,loss,macs,params,model_size,inference_time
0,0.8415841584158416,0.968440594059406,71.7905719652772,16864992232,86567656,330.2294006347656,0
1,0.8397277227722773,0.968440594059406,70.29926612228155,16826235240,86370920,329.4789123535156,0
2,0.838799504950495,0.9681311881188119,69.0860897526145,16787478248,86174184,328.7284240722656,0
3,0.8394183168316832,0.968440594059406,68.88347232341766,16748721256,85977448,327.9779357910156,0
4,0.8400371287128713,0.9681311881188119,68.38246082514524,16709964264,85780712,327.2274475097656,0
5,0.838799504950495,0.9672029702970297,68.50833138823509,16671207272,85583976,326.4769592285156,0
6,0.8394183168316832,0.9675123762376238,67.93825061619282,16632450280,85387240,325.7264709472656,0
7,0.8406559405940595,0.9662747524752475,68.22721887379885,16593693288,85190504,324.9759826660156,0
8,0.8403465346534653,0.9668935643564357,68.18030815012753,16554936296,84993768,324.2254943847656,0
9,0.8403465346534653,0.9662747524752475,67.3791225887835,16516179304,84797032,323.4750061035156,0
10,0.8394183168316832,0.9672029702970297,67.01895656809211,16477422312,84600296,322.7245178222656,0
11,0.8397277227722773,0.9665841584158416,66.73862464353442,16438665320,84403560,321.9740295410156,0
12,0.8403465346534653,0.9678217821782178,66.49695995636284,16399908328,84206824,321.2235412597656,0
13,0.838799504950495,0.9668935643564357,66.63539486378431,16361151336,84010088,320.4730529785156,0
14,0.8378712871287128,0.9668935643564357,66.43046514689922,16322394344,83813352,319.7225646972656,0
15,0.838490099009901,0.9668935643564357,66.18207117542624,16283637352,83616616,318.9720764160156,0
16,0.8391089108910891,0.9672029702970297,66.06835447624326,16244880360,83419880,318.2215881347656,0
17,0.8394183168316832,0.9665841584158416,65.84439366869628,16206123368,83223144,317.4710998535156,0
18,0.8400371287128713,0.9668935643564357,65.73205872438848,16167366376,83026408,316.7206115722656,0
19,0.8418935643564357,0.968440594059406,65.48472191765904,16128609384,82829672,315.9701232910156,0
20,0.8403465346534653,0.968440594059406,65.44655700027943,16089852392,82632936,315.2196350097656,0
21,0.8406559405940595,0.968440594059406,65.02614312246442,16051095400,82436200,314.4691467285156,0
22,0.8403465346534653,0.968440594059406,64.81095330417156,16012338408,82239464,313.7186584472656,0
23,0.8366336633663366,0.9672029702970297,66.22571193054318,15973581416,82042728,312.9681701660156,0
24,0.8357054455445545,0.9659653465346535,67.21898947656155,15934824424,81845992,312.2176818847656,0
25,0.8357054455445545,0.9656559405940595,67.12666558101773,15896067432,81649256,311.4671936035156,0
26,0.8326113861386139,0.9672029702970297,66.91413105465472,15857310440,81452520,310.7167053222656,0
27,0.8323019801980198,0.9659653465346535,67.03433583583683,15818553448,81255784,309.9662170410156,0
28,0.8347772277227723,0.9662747524752475,66.85177820920944,15779796456,81059048,309.2157287597656,0
29,0.8329207920792079,0.9650371287128713,67.85411463025957,15741039464,80862312,308.4652404785156,0
30,0.8316831683168316,0.9668935643564357,68.07729299366474,15702282472,80665576,307.7147521972656,0
31,0.8323019801980198,0.9672029702970297,68.3585932739079,15663525480,80468840,306.9642639160156,0
32,0.8292079207920792,0.9668935643564357,68.53887267783284,15624768488,80272104,306.2137756347656,0
33,0.8254950495049505,0.9653465346534653,68.85244111530483,15586011496,80075368,305.4632873535156,0
34,0.8242574257425742,0.9641089108910891,69.22873404994607,15547254504,79878632,304.7127990722656,0
35,0.8220915841584159,0.963490099009901,69.72678617574275,15508497512,79681896,303.9623107910156,0
36,0.823019801980198,0.9622524752475248,70.4607743928209,15469740520,79485160,303.2118225097656,0
37,0.8239480198019802,0.9619430693069307,70.89197692275047,15430983528,79288424,302.4613342285156,0
38,0.8264232673267327,0.9603960396039604,71.29592747148126,15392226536,79091688,301.7108459472656,0
39,0.8254950495049505,0.9616336633663366,71.51750096213073,15353469544,78894952,300.9603576660156,0
40,0.8236386138613861,0.9607054455445545,72.78719352651387,15314712552,78698216,300.2098693847656,0
41,0.8254950495049505,0.9610148514851485,73.69490362890065,15275955560,78501480,299.4593811035156,0
42,0.8224009900990099,0.9613242574257426,74.31159395724535,15237198568,78304744,298.7088928222656,0
