index,acc1,acc5,loss,macs,params,model_size,inference_time
0,0.801980198019802,0.9452351485148515,89.42361554503441,15265769448,306535400,1169.3397521972656,0
1,0.8004331683168316,0.9433787128712872,92.6581270545721,15239542248,306010856,1167.3387756347656,0
2,0.7998143564356436,0.9402846534653465,93.2354030534625,15213315048,305486312,1165.3377990722656,0
3,0.7998143564356436,0.9390470297029703,94.68430825322866,15187087848,304961768,1163.3368225097656,0
4,0.7976485148514851,0.9393564356435643,95.86787940561771,15160860648,304437224,1161.3358459472656,0
5,0.7961014851485149,0.9384282178217822,97.43429969251156,15134633448,303912680,1159.3348693847656,0
6,0.7957920792079208,0.9375,98.43743595480919,15108406248,303388136,1157.3338928222656,0
7,0.7954826732673267,0.9368811881188119,102.65953475236893,15082179048,302863592,1155.3329162597656,0
8,0.7939356435643564,0.9365717821782178,102.14669981598854,15055951848,302339048,1153.3319396972656,0
9,0.7948638613861386,0.9356435643564357,103.10996071994305,15029724648,301814504,1151.3309631347656,0
