index,acc1,acc5,loss,macs,params,model_size,inference_time
0,0.8016707920792079,0.9452351485148515,89.4243591800332,15265769448,306535400,1169.3397521972656,0
1,0.8010519801980198,0.9461633663366337,93.26594050228596,15239542248,306010856,1167.3387756347656,0
2,0.8013613861386139,0.9474009900990099,91.08673215657473,15213315048,305486312,1165.3377990722656,0
3,0.8013613861386139,0.9477103960396039,89.6427770331502,15187087848,304961768,1163.3368225097656,0
4,0.8029084158415841,0.9470915841584159,88.20566523820162,15160860648,304437224,1161.3358459472656,0
5,0.8032178217821783,0.9477103960396039,87.75829401612282,15134633448,303912680,1159.3348693847656,0
6,0.801980198019802,0.9470915841584159,87.04281211644411,15108406248,303388136,1157.3338928222656,0
7,0.8025990099009901,0.9467821782178217,86.5991133376956,15082179048,302863592,1155.3329162597656,0
8,0.8029084158415841,0.9474009900990099,86.2609396353364,15055951848,302339048,1153.3319396972656,0
9,0.8025990099009901,0.9477103960396039,86.07003859430552,15029724648,301814504,1151.3309631347656,0
10,0.8032178217821783,0.9470915841584159,85.80448203906417,15003497448,301289960,1149.3299865722656,0
11,0.8032178217821783,0.9486386138613861,85.82187539711595,14977270248,300765416,1147.3290100097656,0
12,0.8029084158415841,0.9486386138613861,85.6319799311459,14951043048,300240872,1145.3280334472656,0
13,0.8029084158415841,0.9483292079207921,85.62444756552577,14924815848,299716328,1143.3270568847656,0
14,0.8032178217821783,0.9486386138613861,85.62580963596702,14898588648,299191784,1141.3260803222656,0
15,0.8041460396039604,0.9467821782178217,85.25320641696453,14872361448,298667240,1139.3251037597656,0
16,0.8038366336633663,0.9474009900990099,85.01886620372534,14846134248,298142696,1137.3241271972656,0
17,0.8035272277227723,0.948019801980198,85.36804082617164,14819907048,297618152,1135.3231506347656,0
18,0.8044554455445545,0.9477103960396039,85.26569203473628,14793679848,297093608,1133.3221740722656,0
19,0.8047648514851485,0.948019801980198,85.38010809198022,14767452648,296569064,1131.3211975097656,0
20,0.8041460396039604,0.9483292079207921,85.5244433041662,14741225448,296044520,1129.3202209472656,0
21,0.8029084158415841,0.9464727722772277,85.58635993488133,14714998248,295519976,1127.3192443847656,0
22,0.8025990099009901,0.9470915841584159,85.85449271090329,14688771048,294995432,1125.3182678222656,0
23,0.801980198019802,0.9461633663366337,85.73642649129033,14662543848,294470888,1123.3172912597656,0
24,0.801980198019802,0.9464727722772277,86.02597506530583,14636316648,293946344,1121.3163146972656,0
25,0.8022896039603961,0.9467821782178217,86.11266439594328,14610089448,293421800,1119.3153381347656,0
26,0.8001237623762376,0.9461633663366337,86.25950974039733,14583862248,292897256,1117.3143615722656,0
27,0.8025990099009901,0.9449257425742574,86.96089913928881,14557635048,292372712,1115.3133850097656,0
28,0.8035272277227723,0.9452351485148515,87.6252255262807,14531407848,291848168,1113.3124084472656,0
29,0.8035272277227723,0.9458539603960396,87.73447649553418,14505180648,291323624,1111.3114318847656,0
30,0.8013613861386139,0.9449257425742574,88.52373417653143,14478953448,290799080,1109.3104553222656,0
31,0.801980198019802,0.9449257425742574,88.8065851284191,14452726248,290274536,1107.3094787597656,0
32,0.8001237623762376,0.9470915841584159,88.74058664124459,14426499048,289749992,1105.3085021972656,0
33,0.8016707920792079,0.9464727722772277,88.78921478707343,14400271848,289225448,1103.3075256347656,0
34,0.801980198019802,0.9477103960396039,88.94849978294224,14374044648,288700904,1101.3065490722656,0
35,0.8016707920792079,0.9464727722772277,89.08445441629738,14347817448,288176360,1099.3055725097656,0
36,0.8029084158415841,0.9452351485148515,89.15710008330643,14321590248,287651816,1097.3045959472656,0
37,0.8025990099009901,0.9458539603960396,89.76783313881606,14295363048,287127272,1095.3036193847656,0
38,0.8022896039603961,0.9455445544554455,90.09794507175684,14269135848,286602728,1093.3026428222656,0
39,0.8013613861386139,0.9446163366336634,90.18952312879264,14242908648,286078184,1091.3016662597656,0
40,0.8016707920792079,0.9452351485148515,90.41552694048733,14216681448,285553640,1089.3006896972656,0
41,0.8010519801980198,0.9461633663366337,90.5144815267995,14190454248,285029096,1087.2997131347656,0
42,0.8013613861386139,0.9452351485148515,90.68415690679103,14164227048,284504552,1085.2987365722656,0
43,0.8007425742574258,0.9443069306930693,90.56437519192696,14137999848,283980008,1083.2977600097656,0
44,0.7995049504950495,0.9439975247524752,90.4135296586901,14111772648,283455464,1081.2967834472656,0
45,0.7995049504950495,0.9439975247524752,90.32126036286354,14085545448,282930920,1079.2958068847656,0
46,0.7998143564356436,0.9443069306930693,89.88212142232805,14059318248,282406376,1077.2948303222656,0
47,0.7985767326732673,0.9446163366336634,90.3499758746475,14033091048,281881832,1075.2938537597656,0
48,0.7995049504950495,0.943069306930693,90.67772082425654,14006863848,281357288,1073.2928771972656,0
49,0.7967202970297029,0.9433787128712872,90.68910226039588,13980636648,280832744,1071.2919006347656,0
50,0.7976485148514851,0.9433787128712872,90.63370287977159,13954409448,280308200,1069.2909240722656,0
51,0.7967202970297029,0.9443069306930693,90.625791891478,13928182248,279783656,1067.2899475097656,0
52,0.7979579207920792,0.9436881188118812,90.57455407921225,13901955048,279259112,1065.2889709472656,0
53,0.7973391089108911,0.9436881188118812,90.79802736639977,13875727848,278734568,1063.2879943847656,0
54,0.7964108910891089,0.942450495049505,90.95712318085134,13849500648,278210024,1061.2870178222656,0
55,0.7982673267326733,0.9433787128712872,91.1070498265326,13823273448,277685480,1059.2860412597656,0
56,0.7982673267326733,0.9421410891089109,91.31335775367916,13797046248,277160936,1057.2850646972656,0
