index,acc1,acc5,loss,macs,params,model_size,inference_time
0,0.8016707920792079,0.9452351485148515,89.4243591800332,15265769448,306535400,1169.3397521972656,0
1,0.8022896039603961,0.9474009900990099,89.73791915178299,15239542248,306010856,1167.3387756347656,0
2,0.7998143564356436,0.9464727722772277,90.15075959265232,15213315048,305486312,1165.3377990722656,0
3,0.7964108910891089,0.9452351485148515,90.88432525843382,15187087848,304961768,1163.3368225097656,0
4,0.7988861386138614,0.9436881188118812,90.5610917583108,15160860648,304437224,1161.3358459472656,0
5,0.8004331683168316,0.9436881188118812,90.5796983614564,15134633448,303912680,1159.3348693847656,0
6,0.7979579207920792,0.9433787128712872,90.60619077831507,15108406248,303388136,1157.3338928222656,0
7,0.7985767326732673,0.9433787128712872,90.77346951514482,15082179048,302863592,1155.3329162597656,0
8,0.7995049504950495,0.9446163366336634,91.07402367144823,15055951848,302339048,1153.3319396972656,0
9,0.7976485148514851,0.9436881188118812,91.36865014582872,15029724648,301814504,1151.3309631347656,0
10,0.7970297029702971,0.943069306930693,91.71519529819489,15003497448,301289960,1149.3299865722656,0
11,0.7954826732673267,0.9443069306930693,92.25267844647169,14977270248,300765416,1147.3290100097656,0
12,0.7939356435643564,0.9433787128712872,93.17267472296953,14951043048,300240872,1145.3280334472656,0
13,0.7930074257425742,0.9418316831683168,93.77721840888262,14924815848,299716328,1143.3270568847656,0
14,0.7923886138613861,0.9409034653465347,94.25287968665361,14898588648,299191784,1141.3260803222656,0
15,0.7896039603960396,0.9399752475247525,95.06098638474941,14872361448,298667240,1139.3251037597656,0
16,0.7874381188118812,0.9381188118811881,96.02358286082745,14846134248,298142696,1137.3241271972656,0
17,0.7883663366336634,0.937190594059406,96.4025346711278,14819907048,297618152,1135.3231506347656,0
18,0.7871287128712872,0.9365717821782178,96.37747432291508,14793679848,297093608,1133.3221740722656,0
19,0.7874381188118812,0.937190594059406,96.39719553291798,14767452648,296569064,1131.3211975097656,0
20,0.786200495049505,0.9375,96.69648589938879,14741225448,296044520,1129.3202209472656,0
21,0.786200495049505,0.9368811881188119,96.73444552719593,14714998248,295519976,1127.3192443847656,0
22,0.7855816831683168,0.9381188118811881,96.64109965413809,14688771048,294995432,1125.3182678222656,0
23,0.7852722772277227,0.937809405940594,96.71010428667068,14662543848,294470888,1123.3172912597656,0
24,0.7852722772277227,0.9375,96.92520402371883,14636316648,293946344,1121.3163146972656,0
25,0.7855816831683168,0.9375,97.09901785105467,14610089448,293421800,1119.3153381347656,0
26,0.7858910891089109,0.9362623762376238,97.0824962630868,14583862248,292897256,1117.3143615722656,0
27,0.7871287128712872,0.9365717821782178,97.25741511583328,14557635048,292372712,1115.3133850097656,0
28,0.7849628712871287,0.9359529702970297,97.56181420385838,14531407848,291848168,1113.3124084472656,0
29,0.7849628712871287,0.9356435643564357,97.66054511070251,14505180648,291323624,1111.3114318847656,0
30,0.786200495049505,0.9359529702970297,97.70678350329399,14478953448,290799080,1109.3104553222656,0
31,0.786509900990099,0.9368811881188119,97.7046500891447,14452726248,290274536,1107.3094787597656,0
32,0.7849628712871287,0.9356435643564357,98.01412166655064,14426499048,289749992,1105.3085021972656,0
33,0.7843440594059405,0.9353341584158416,98.39990605413914,14400271848,289225448,1103.3075256347656,0
34,0.7827970297029703,0.9350247524752475,98.51347315311432,14374044648,288700904,1101.3065490722656,0
35,0.7840346534653465,0.9350247524752475,98.79641325771809,14347817448,288176360,1099.3055725097656,0
36,0.7831064356435643,0.9350247524752475,99.14128775894642,14321590248,287651816,1097.3045959472656,0
37,0.7834158415841584,0.9347153465346535,99.26983526349068,14295363048,287127272,1095.3036193847656,0
38,0.7831064356435643,0.9347153465346535,99.38128878176212,14269135848,286602728,1093.3026428222656,0
39,0.7824876237623762,0.9356435643564357,99.43842013180256,14242908648,286078184,1091.3016662597656,0
40,0.7831064356435643,0.9368811881188119,99.59441573917866,14216681448,285553640,1089.3006896972656,0
41,0.78125,0.9362623762376238,99.8114600032568,14190454248,285029096,1087.2997131347656,0
42,0.7803217821782178,0.9347153465346535,100.1288920789957,14164227048,284504552,1085.2987365722656,0
43,0.7800123762376238,0.9340965346534653,100.07964588701725,14137999848,283980008,1083.2977600097656,0
44,0.7784653465346535,0.9340965346534653,100.61615873873234,14111772648,283455464,1081.2967834472656,0
45,0.7784653465346535,0.9331683168316832,101.16573964059353,14085545448,282930920,1079.2958068847656,0
46,0.7778465346534653,0.9328589108910891,101.94400922954082,14059318248,282406376,1077.2948303222656,0
47,0.7778465346534653,0.932240099009901,102.46091274917126,14033091048,281881832,1075.2938537597656,0
48,0.7775371287128713,0.932240099009901,102.52268198132515,14006863848,281357288,1073.2928771972656,0
49,0.7787747524752475,0.932240099009901,102.80600549280643,13980636648,280832744,1071.2919006347656,0
50,0.7778465346534653,0.9313118811881188,103.1380486190319,13954409448,280308200,1069.2909240722656,0
51,0.7750618811881188,0.9313118811881188,103.93628300726414,13928182248,279783656,1067.2899475097656,0
52,0.7728960396039604,0.9300742574257426,104.25516602396965,13901955048,279259112,1065.2889709472656,0
53,0.7735148514851485,0.9300742574257426,104.26277400553226,13875727848,278734568,1063.2879943847656,0
54,0.7728960396039604,0.9285272277227723,104.62030018866062,13849500648,278210024,1061.2870178222656,0
55,0.7744430693069307,0.9275990099009901,104.89761400222778,13823273448,277685480,1059.2860412597656,0
56,0.7713490099009901,0.9275990099009901,105.15446731448174,13797046248,277160936,1057.2850646972656,0
57,0.7716584158415841,0.9288366336633663,105.76796472072601,13770819048,276636392,1055.2840881347656,0
