,pruned,acc1,acc5,loss
0,0.0,0.9394,0.9968,6.8042271733284
1,0.1,0.8177,0.9703,39.77383255958557
2,0.2,0.8289,0.9664,93.47112250328064
3,0.3,0.7864,0.9576,859.2065372467041
4,0.4,0.814,0.9605,2536.266891479492
5,0.5,0.7997,0.9465,8695.421173095703
