index,acc1,acc5,loss,macs,params,model_size,inference_time
0,0.8415841584158416,0.968440594059406,71.7905719652772,16864992232,86567656,330.2294006347656,0
1,0.8403465346534653,0.968440594059406,70.81224723905325,16826235240,86370920,329.4789123535156,0
2,0.838490099009901,0.9678217821782178,70.09869550913572,16787478248,86174184,328.7284240722656,0
3,0.8394183168316832,0.9678217821782178,69.89324107766151,16748721256,85977448,327.9779357910156,0
4,0.8400371287128713,0.9668935643564357,69.96923005580902,16709964264,85780712,327.2274475097656,0
5,0.8394183168316832,0.9656559405940595,70.5264478623867,16671207272,85583976,326.4769592285156,0
6,0.838799504950495,0.9665841584158416,70.27595408633351,16632450280,85387240,325.7264709472656,0
7,0.8394183168316832,0.9659653465346535,71.01507091149688,16593693288,85190504,324.9759826660156,0
8,0.8394183168316832,0.9659653465346535,71.31022628210485,16554936296,84993768,324.2254943847656,0
9,0.8391089108910891,0.9659653465346535,70.82605424523354,16516179304,84797032,323.4750061035156,0
10,0.8397277227722773,0.9659653465346535,70.92892415449023,16477422312,84600296,322.7245178222656,0
11,0.8400371287128713,0.9653465346534653,71.19987011887133,16438665320,84403560,321.9740295410156,0
12,0.8403465346534653,0.9659653465346535,71.48537599481642,16399908328,84206824,321.2235412597656,0
13,0.838799504950495,0.9656559405940595,72.71951602958143,16361151336,84010088,320.4730529785156,0
14,0.838490099009901,0.9650371287128713,72.56997758336365,16322394344,83813352,319.7225646972656,0
15,0.8375618811881188,0.9656559405940595,72.50724144466221,16283637352,83616616,318.9720764160156,0
16,0.8378712871287128,0.9656559405940595,72.40399282611907,16244880360,83419880,318.2215881347656,0
17,0.8378712871287128,0.9659653465346535,72.54982986114919,16206123368,83223144,317.4710998535156,0
18,0.838799504950495,0.9650371287128713,73.39155583456159,16167366376,83026408,316.7206115722656,0
19,0.8369430693069307,0.9662747524752475,76.68107840791345,16128609384,82829672,315.9701232910156,0
20,0.8366336633663366,0.9662747524752475,75.21113157644868,16089852392,82632936,315.2196350097656,0
21,0.8357054455445545,0.9665841584158416,74.59090683795512,16051095400,82436200,314.4691467285156,0
22,0.8344678217821783,0.9665841584158416,75.34478771686554,16012338408,82239464,313.7186584472656,0
23,0.8319925742574258,0.9668935643564357,75.57371198572218,15973581416,82042728,312.9681701660156,0
24,0.8313737623762376,0.9653465346534653,76.54323766753078,15934824424,81845992,312.2176818847656,0
25,0.8316831683168316,0.9647277227722773,76.69549861364067,15896067432,81649256,311.4671936035156,0
26,0.8282797029702971,0.9644183168316832,77.54315351881087,15857310440,81452520,310.7167053222656,0
27,0.8261138613861386,0.9625618811881188,78.36001368425786,15818553448,81255784,309.9662170410156,0
28,0.8273514851485149,0.963180693069307,78.73195789381862,15779796456,81059048,309.2157287597656,0
29,0.8251856435643564,0.9625618811881188,80.58953927643597,15741039464,80862312,308.4652404785156,0
30,0.8208539603960396,0.9622524752475248,81.29722129087895,15702282472,80665576,307.7147521972656,0
31,0.8193069306930693,0.9616336633663366,83.31738130189478,15663525480,80468840,306.9642639160156,0
32,0.817450495049505,0.9625618811881188,83.78915343713015,15624768488,80272104,306.2137756347656,0
33,0.817450495049505,0.9607054455445545,84.70027104392648,15586011496,80075368,305.4632873535156,0
34,0.817759900990099,0.9600866336633663,85.75812018942088,15547254504,79878632,304.7127990722656,0
35,0.8168316831683168,0.9591584158415841,86.55376645643264,15508497512,79681896,303.9623107910156,0
36,0.8149752475247525,0.9594678217821783,87.24265276826918,15469740520,79485160,303.2118225097656,0
37,0.812809405940594,0.9573019801980198,87.83755410183221,15430983528,79288424,302.4613342285156,0
38,0.8134282178217822,0.9560643564356436,88.76699589286,15392226536,79091688,301.7108459472656,0
39,0.8152846534653465,0.9566831683168316,89.3715828564018,15353469544,78894952,300.9603576660156,0
40,0.8137376237623762,0.9560643564356436,89.73800677061081,15314712552,78698216,300.2098693847656,0
41,0.8125,0.9557549504950495,90.16859562881291,15275955560,78501480,299.4593811035156,0
42,0.8087871287128713,0.9548267326732673,91.84906215406954,15237198568,78304744,298.7088928222656,0
43,0.8066212871287128,0.9551361386138614,91.87467070203274,15198441576,78108008,297.9584045410156,0
44,0.807240099009901,0.9529702970297029,92.49695517215878,15159684584,77911272,297.2079162597656,0
45,0.8078589108910891,0.9526608910891089,92.57665798999369,15120927592,77714536,296.4574279785156,0
46,0.8044554455445545,0.9504950495049505,93.44940092973411,15082170600,77517800,295.7069396972656,0
47,0.8053836633663366,0.9489480198019802,94.66262844298035,15043413608,77321064,294.9564514160156,0
48,0.8047648514851485,0.9492574257425742,94.8390282113105,15004656616,77124328,294.2059631347656,0
49,0.8010519801980198,0.9470915841584159,96.07977848500013,14965899624,76927592,293.4554748535156,0
50,0.8010519801980198,0.9461633663366337,96.8732539974153,14927142632,76730856,292.7049865722656,0
51,0.7991955445544554,0.9443069306930693,98.10303554777056,14888385640,76534120,291.9544982910156,0
52,0.7954826732673267,0.9421410891089109,99.68474465236068,14849628648,76337384,291.2040100097656,0
53,0.7942450495049505,0.942450495049505,100.97321741189808,14810871656,76140648,290.4535217285156,0
54,0.791769801980198,0.9405940594059405,103.50900290068239,14772114664,75943912,289.7030334472656,0
55,0.7896039603960396,0.9387376237623762,104.69149144832045,14733357672,75747176,288.9525451660156,0
56,0.7849628712871287,0.937190594059406,106.81631321273744,14694600680,75550440,288.2020568847656,0
57,0.7824876237623762,0.9350247524752475,107.62184259667993,14655843688,75353704,287.4515686035156,0
58,0.781559405940594,0.9316212871287128,108.77851600199938,14617086696,75156968,286.7010803222656,0
